DATE;heure;consoHP;consoHC
17-09-2022;00:00:01;0;1.15
18-09-2022;00:00:01;0;1.22
19-09-2022;00:00:01;0;0.85
20-09-2022;00:00:01;0;0.48
21-09-2022;00:00:01;0;0.5
22-09-2022;00:00:01;0;0.48
23-09-2022;00:00:01;0;0.48
24-09-2022;00:00:01;0;0.59
25-09-2022;00:00:01;0;0.56
26-09-2022;00:00:01;0;1.9
27-09-2022;00:00:01;0;1.09
28-09-2022;00:00:01;0;1.26
29-09-2022;00:00:01;0;1.09
30-09-2022;00:00:01;0;1.13
01-10-2022;00:00:01;0;1.21
02-10-2022;00:00:01;0;1.43
03-10-2022;00:00:01;0;0.98
04-10-2022;00:00:01;0;1.03
05-10-2022;00:00:01;0;1
06-10-2022;00:00:01;0;1.18
07-10-2022;00:00:01;0;0.79
08-10-2022;00:00:01;0;1.1
09-10-2022;00:00:01;0;1.13
10-10-2022;00:00:01;0;1.15
11-10-2022;00:00:01;0;0.97
12-10-2022;00:00:01;0;1.04
13-10-2022;00:00:01;0;1.24
14-10-2022;00:00:01;0;0.96
15-10-2022;00:00:01;0;1.11
16-10-2022;00:00:01;0;1.33
17-10-2022;00:00:01;0;1.2
18-10-2022;00:00:01;0;1.26
19-10-2022;00:00:01;0;1.07
20-10-2022;00:00:01;0;0.97
21-10-2022;00:00:01;0;1.31
22-10-2022;00:00:01;0;1.53
23-10-2022;00:00:01;0;1.72
24-10-2022;00:00:01;0;1.06
25-10-2022;00:00:01;0;1.08
26-10-2022;00:00:01;0;0.97
27-10-2022;00:00:01;0;1.03
28-10-2022;00:00:01;0;0.99
29-10-2022;00:00:01;0;1.23
30-10-2022;00:00:01;0;1.36
31-10-2022;00:00:01;0;1.07
01-11-2022;00:00:01;0;1.45
02-11-2022;00:00:01;0;0.95
03-11-2022;00:00:01;0;0.93
04-11-2022;00:00:01;0;0.95
05-11-2022;00:00:01;0;1.26
06-11-2022;00:00:01;0;1.47
07-11-2022;00:00:01;0;0.97
08-11-2022;00:00:01;0;0.9
09-11-2022;00:00:01;0;0.89
10-11-2022;00:00:01;0;1.02
11-11-2022;00:00:01;0;1.35
12-11-2022;00:00:01;0;1.1
13-11-2022;00:00:01;0;1.34
14-11-2022;00:00:01;0;1.28
15-11-2022;00:00:01;0;1.14
16-11-2022;00:00:01;0;1
17-11-2022;00:00:01;0;1
18-11-2022;00:00:01;0;0.92
19-11-2022;00:00:01;0;1.04
20-11-2022;00:00:01;0;1.19
21-11-2022;00:00:01;0;1.02
22-11-2022;00:00:01;0;1.24
23-11-2022;00:00:01;0;1.03
24-11-2022;00:00:01;0;1.21
25-11-2022;00:00:01;0;1.55
26-11-2022;00:00:01;0;1.53
27-11-2022;00:00:01;0;1.74
28-11-2022;00:00:01;0;1.29
29-11-2022;00:00:01;0;1.21
30-11-2022;00:00:01;0;1.12
01-12-2022;00:00:01;0;1.02
02-12-2022;00:00:01;0;1.25
03-12-2022;00:00:01;0;1.45
04-12-2022;00:00:01;0;1.67
05-12-2022;00:00:01;0;1.21
06-12-2022;00:00:01;0;1.05
07-12-2022;00:00:01;0;1.27
08-12-2022;00:00:01;0;1.34
09-12-2022;00:00:01;0;1.01
10-12-2022;00:00:01;0;1.43
11-12-2022;00:00:01;0;1.33
12-12-2022;00:00:01;0;1.51
13-12-2022;00:00:01;0;1.22
14-12-2022;00:00:01;0;1.4
15-12-2022;00:00:01;0;1.1
16-12-2022;00:00:01;0;0.91
17-12-2022;00:00:01;0;1.35
18-12-2022;00:00:01;0;1.37
19-12-2022;00:00:01;0;1.41
20-12-2022;00:00:01;0;1.19
21-12-2022;00:00:01;0;1.27
22-12-2022;00:00:01;0;1.2
23-12-2022;00:00:01;0;1.15
24-12-2022;00:00:01;0;0.37
25-12-2022;00:00:01;0;0.37
26-12-2022;00:00:01;0;0.35
27-12-2022;00:00:01;0;0.35
28-12-2022;00:00:01;0;0.35
29-12-2022;00:00:01;0;0.34
30-12-2022;00:00:01;0;0.34
31-12-2022;00:00:01;0;0.34
01-01-2023;00:00:01;0;0.34
02-01-2023;00:00:01;0;0.34
03-01-2023;00:00:01;0;0.98
04-01-2023;00:00:01;0;1.53
05-01-2023;00:00:01;0;1.51
06-01-2023;00:00:01;0;1.27
07-01-2023;00:00:01;0;1.02
08-01-2023;00:00:01;0;1.05
09-01-2023;00:00:01;0;1.1
10-01-2023;00:00:01;0;1.12
11-01-2023;00:00:01;0;1.02
12-01-2023;00:00:01;0;1.26
13-01-2023;00:00:01;0;0.98
14-01-2023;00:00:01;0;1.76
15-01-2023;00:00:01;0;2.38
16-01-2023;00:00:01;0;1.1
17-01-2023;00:00:01;0;0.89
18-01-2023;00:00:01;0;1.11
19-01-2023;00:00:01;0;0.9
20-01-2023;00:00:01;0;1.23
21-01-2023;00:00:01;0;1.39
22-01-2023;00:00:01;0;1.1
23-01-2023;00:00:01;0;1.41
24-01-2023;00:00:01;0;0.99
25-01-2023;00:00:01;0;1.31
26-01-2023;00:00:01;0;0.81
27-01-2023;00:00:01;0;0.44
28-01-2023;00:00:01;0;0.43
29-01-2023;00:00:01;0;1.36
30-01-2023;00:00:01;0;0.89
31-01-2023;00:00:01;0;1.43
01-02-2023;00:00:01;0;1.24
02-02-2023;00:00:01;0;1.32
03-02-2023;00:00:01;0;1.18
04-02-2023;00:00:01;0;1.72
05-02-2023;00:00:01;0;1.64
06-02-2023;00:00:01;0;1.2
07-02-2023;00:00:01;0;1.04
08-02-2023;00:00:01;0;0.86
09-02-2023;00:00:01;0;0.81
10-02-2023;00:00:01;0;0.96
11-02-2023;00:00:01;0;1.28
12-02-2023;00:00:01;0;1.59
13-02-2023;00:00:01;0;1.49
14-02-2023;00:00:01;0;1.09
15-02-2023;00:00:01;0;1.09
16-02-2023;00:00:01;0;1.31
17-02-2023;00:00:01;0;1.36
18-02-2023;00:00:01;0;1.49
19-02-2023;00:00:01;0;1.23
20-02-2023;00:00:01;0;1.36
21-02-2023;00:00:01;0;1.36
22-02-2023;00:00:01;0;1.12
23-02-2023;00:00:01;0;1.35
24-02-2023;00:00:01;0;1.38
25-02-2023;00:00:01;0;1.22
26-02-2023;00:00:01;0;1.55
27-02-2023;00:00:01;0;1.51
28-02-2023;00:00:01;0;1.37
01-03-2023;00:00:01;0;1.15
02-03-2023;00:00:01;0;1.22
03-03-2023;00:00:01;0;1.55
04-03-2023;00:00:01;0;1.52
05-03-2023;00:00:01;0;1.42
06-03-2023;00:00:01;0;1.54
07-03-2023;00:00:01;0;1.39
08-03-2023;00:00:01;0;1.35
09-03-2023;00:00:01;0;1.2
10-03-2023;00:00:01;0;1.53
11-03-2023;00:00:01;0;1.24
12-03-2023;00:00:01;0;1.42
13-03-2023;00:00:01;0;1.13
14-03-2023;00:00:01;0;1.02
15-03-2023;00:00:01;0;1.21
16-03-2023;00:00:01;0;1.66
17-03-2023;00:00:01;0;1.44
18-03-2023;00:00:01;0;1.66
19-03-2023;00:00:01;0;2.97
20-03-2023;00:00:01;0;1.74
21-03-2023;00:00:01;0;1.64
22-03-2023;00:00:01;0;2.03
23-03-2023;00:00:01;0;1.86
24-03-2023;00:00:01;0;1.2
25-03-2023;00:00:01;0;2.06
26-03-2023;00:00:01;0;1.56
27-03-2023;00:00:01;0;1.52
28-03-2023;00:00:01;0;1.48
29-03-2023;00:00:01;0;1.26
30-03-2023;00:00:01;0;1.56
31-03-2023;00:00:01;0;1.26
01-04-2023;00:00:01;0;2.23
02-04-2023;00:00:01;0;1.93
03-04-2023;00:00:01;0;1.52
04-04-2023;00:00:01;0;1.52
05-04-2023;00:00:01;0;1.25
06-04-2023;00:00:01;0;1.19
07-04-2023;00:00:01;0;0.99
08-04-2023;00:00:01;0;1.63
09-04-2023;00:00:01;0;1.14
10-04-2023;00:00:01;0;0.49
11-04-2023;00:00:01;0;0.44
12-04-2023;00:00:01;0;0.46
13-04-2023;00:00:01;0;0.45
14-04-2023;00:00:01;0;0.44
15-04-2023;00:00:01;0;0.44
16-04-2023;00:00:01;0;0.44
17-04-2023;00:00:01;0;0.44
18-04-2023;00:00:01;0;1.82
19-04-2023;00:00:01;0;1.65
20-04-2023;00:00:01;0;1.77
21-04-2023;00:00:01;0;1.21
22-04-2023;00:00:01;0;1.1
23-04-2023;00:00:01;0;1.17
24-04-2023;00:00:01;0;1.48
25-04-2023;00:00:01;0;1.17
26-04-2023;00:00:01;0;1.05
27-04-2023;00:00:01;0;0.98
28-04-2023;00:00:01;0;1.16
29-04-2023;00:00:01;0;1.16
30-04-2023;00:00:01;0;1.36
01-05-2023;00:00:01;0;1.2
02-05-2023;00:00:01;0;1.23
03-05-2023;00:00:01;0;1.2
04-05-2023;00:00:01;0;1.05
05-05-2023;00:00:01;0;1.01
06-05-2023;00:00:01;0;1.14
07-05-2023;00:00:01;0;1.05
08-05-2023;00:00:01;0;1.51
09-05-2023;00:00:01;0;0.95
10-05-2023;00:00:01;0;0.91
11-05-2023;00:00:01;0;0.54
12-05-2023;00:00:01;0;1.2
13-05-2023;00:00:01;0;1.27
14-05-2023;00:00:01;0;1.56
15-05-2023;00:00:01;0;1.04
16-05-2023;00:00:01;0;1.08
17-05-2023;00:00:01;0;0.96
18-05-2023;00:00:01;0;0.81
19-05-2023;00:00:01;0;0.46
20-05-2023;00:00:01;0;0.47
21-05-2023;00:00:01;0;0.95
22-05-2023;00:00:01;0;1.3
23-05-2023;00:00:01;0;1.14
24-05-2023;00:00:01;0;0.92
25-05-2023;00:00:01;0;1.1
26-05-2023;00:00:01;0;0.99
27-05-2023;00:00:01;0;1.34
28-05-2023;00:00:01;0;1.18
29-05-2023;00:00:01;0;1.27
30-05-2023;00:00:01;0;0.95
31-05-2023;00:00:01;0;1.21
01-06-2023;00:00:01;0;0.89
02-06-2023;00:00:01;0;1.03
03-06-2023;00:00:01;0;1.37
04-06-2023;00:00:01;0;1.6
05-06-2023;00:00:01;0;1.21
06-06-2023;00:00:01;0;0.94
07-06-2023;00:00:01;0;0.91
08-06-2023;00:00:01;0;0.92
09-06-2023;00:00:01;0;1.03
10-06-2023;00:00:01;0;1.67
11-06-2023;00:00:01;0;1.11
12-06-2023;00:00:01;0;1.17
13-06-2023;00:00:01;0;1.03
14-06-2023;00:00:01;0;0.9
15-06-2023;00:00:01;0;0.96
16-06-2023;00:00:01;0;0.96
17-06-2023;00:00:01;0;1.03
18-06-2023;00:00:01;0;1.16
19-06-2023;00:00:01;0;1.07
20-06-2023;00:00:01;0;0.97
21-06-2023;00:00:01;0;0.91
22-06-2023;00:00:01;0;0.9
23-06-2023;00:00:01;0;1.04
24-06-2023;00:00:01;0;0.98
25-06-2023;00:00:01;0;0.94
26-06-2023;00:00:01;0;1.09
27-06-2023;00:00:01;0;1.09
28-06-2023;00:00:01;0;0.95
29-06-2023;00:00:01;0;0.94
30-06-2023;00:00:01;0;1.42
01-07-2023;00:00:01;0;1.06
02-07-2023;00:00:01;0;1.16
03-07-2023;00:00:01;0;1.15
04-07-2023;00:00:01;0;1.09
05-07-2023;00:00:01;0;1.17
06-07-2023;00:00:01;0;1.06
07-07-2023;00:00:01;0;1.17
08-07-2023;00:00:01;0;1.05
09-07-2023;00:00:01;0;0.95
10-07-2023;00:00:01;0;0.42
11-07-2023;00:00:01;0;0.42
12-07-2023;00:00:01;0;0.99
13-07-2023;00:00:01;0;0.97
14-07-2023;00:00:01;0;0.98
15-07-2023;00:00:01;0;1.16
16-07-2023;00:00:01;0;1
17-07-2023;00:00:01;0;0.36
18-07-2023;00:00:01;0;0.57
19-07-2023;00:00:01;0;0.92
20-07-2023;00:00:01;0;1.07
21-07-2023;00:00:01;0;0.98
22-07-2023;00:00:01;0;1.19
23-07-2023;00:00:01;0;1.29
24-07-2023;00:00:01;0;1.03
25-07-2023;00:00:01;0;0.88
26-07-2023;00:00:01;0;1.09
27-07-2023;00:00:01;0;0.83
28-07-2023;00:00:01;0;0.85
29-07-2023;00:00:01;0;1.08
30-07-2023;00:00:01;0;1.15
31-07-2023;00:00:01;0;1.12
01-08-2023;00:00:01;0;0.95
02-08-2023;00:00:01;0;0.94
03-08-2023;00:00:01;0;0.79
04-08-2023;00:00:01;0;0.92
05-08-2023;00:00:01;0;1.04
06-08-2023;00:00:01;0;1.2
07-08-2023;00:00:01;0;1.11
08-08-2023;00:00:01;0;1.02
09-08-2023;00:00:01;0;0.98
10-08-2023;00:00:01;0;0.83
11-08-2023;00:00:01;0;1.11
12-08-2023;00:00:01;0;0.89
13-08-2023;00:00:01;0;0.9
14-08-2023;00:00:01;0;0.85
15-08-2023;00:00:01;0;1.18
16-08-2023;00:00:01;0;1.04
17-08-2023;00:00:01;0;0.95
18-08-2023;00:00:01;0;0.9
19-08-2023;00:00:01;0;1.01
20-08-2023;00:00:01;0;1.21
21-08-2023;00:00:01;0;1.06
22-08-2023;00:00:01;0;1.05
23-08-2023;00:00:01;0;1
24-08-2023;00:00:01;0;0.91
25-08-2023;00:00:01;0;0.99
26-08-2023;00:00:01;0;0.88
27-08-2023;00:00:01;0;1.08
28-08-2023;00:00:01;0;0.87
29-08-2023;00:00:01;0;0.93
30-08-2023;00:00:01;0;0.83
31-08-2023;00:00:01;0;1.01
01-09-2023;00:00:01;0;1.29
02-09-2023;00:00:01;0;0.89
03-09-2023;00:00:01;0;0.96
04-09-2023;00:00:01;0;1.07
05-09-2023;00:00:01;0;1.07
06-09-2023;00:00:01;0;1.15
07-09-2023;00:00:01;0;1.18
08-09-2023;00:00:01;0;1.24
09-09-2023;00:00:01;0;1.42
10-09-2023;00:00:01;0;1.22
12-09-2023;00:00:01;0;1.23
13-09-2023;00:00:01;0;0.96
14-09-2023;00:00:01;0;1.06
15-09-2023;00:00:01;0;1.21
16-09-2023;00:00:01;0;1.21
17-09-2023;00:00:01;0;1.04
18-09-2023;00:00:01;0;1.19
19-09-2023;00:00:01;0;1.31
20-09-2023;00:00:01;0;1.16
21-09-2023;00:00:01;0;1.28
22-09-2023;00:00:01;0;0.98
23-09-2023;00:00:01;0;1.26
24-09-2023;00:00:01;0;1.11
25-09-2023;00:00:01;0;1.17
26-09-2023;00:00:01;0;1.13
27-09-2023;00:00:01;0;1.14
28-09-2023;00:00:01;0;1.09
29-09-2023;00:00:01;0;1.04
30-09-2023;00:00:01;0;1.13
01-10-2023;00:00:01;0;1.12
02-10-2023;00:00:01;0;1.06
03-10-2023;00:00:01;0;1.37
04-10-2023;00:00:01;0;1.31
05-10-2023;00:00:01;0;1.11
06-10-2023;00:00:01;0;1.22
07-10-2023;00:00:01;0;0.97
08-10-2023;00:00:01;0;1.35
09-10-2023;00:00:01;0;1.19
10-10-2023;00:00:01;0;1.1
11-10-2023;00:00:01;0;1.12
12-10-2023;00:00:01;0;0.96
13-10-2023;00:00:01;0;1
14-10-2023;00:00:01;0;0.99
15-10-2023;00:00:01;0;1.04
16-10-2023;00:00:01;0;0.99
17-10-2023;00:00:01;0;1.06
18-10-2023;00:00:01;0;1.05
19-10-2023;00:00:01;0;0.26
20-10-2023;00:00:01;0;0.82
21-10-2023;00:00:01;0;1.37
22-10-2023;00:00:01;0;1.51
23-10-2023;00:00:01;0;1.03
24-10-2023;00:00:01;0;0.88
25-10-2023;00:00:01;0;0.87
26-10-2023;00:00:01;0;1.01
27-10-2023;00:00:01;0;1.08
28-10-2023;00:00:01;0;1.16
29-10-2023;00:00:01;0;1.4
30-10-2023;00:00:01;0;1.62
31-10-2023;00:00:01;0;1.31
01-11-2023;00:00:01;0;1.5
02-11-2023;00:00:01;0;1.39
03-11-2023;00:00:01;0;1.09
04-11-2023;00:00:01;0;0.94
05-11-2023;00:00:01;0;1
06-11-2023;00:00:01;0;1.19
07-11-2023;00:00:01;0;1.24
08-11-2023;00:00:01;0;1.05
09-11-2023;00:00:01;0;1.14
10-11-2023;00:00:01;0;1.1
11-11-2023;00:00:01;0;1.67
12-11-2023;00:00:01;0;1.3
13-11-2023;00:00:01;0;1.1
14-11-2023;00:00:01;0;1.1
15-11-2023;00:00:01;0;1.13
16-11-2023;00:00:01;0;1.22
17-11-2023;00:00:01;0;0.99
18-11-2023;00:00:01;0;1.24
19-11-2023;00:00:01;0;1.2
20-11-2023;00:00:01;0;1.22
21-11-2023;00:00:01;0;1.29
22-11-2023;00:00:01;0;0.96
23-11-2023;00:00:01;0;1.14
24-11-2023;00:00:01;0;1.08
25-11-2023;00:00:01;0;1.24
26-11-2023;00:00:01;0;1.44
27-11-2023;00:00:01;0;1.19
28-11-2023;00:00:01;0;1.08
29-11-2023;00:00:01;0;1.09
30-11-2023;00:00:01;0;1.23
01-12-2023;00:00:01;0;1.07
02-12-2023;00:00:01;0;1.37
03-12-2023;00:00:01;0;1.89
04-12-2023;00:00:01;0;1.25
05-12-2023;00:00:01;0;1.09
06-12-2023;00:00:01;0;0.91
07-12-2023;00:00:01;0;1.06
08-12-2023;00:00:01;0;1.21
09-12-2023;00:00:01;0;1.11
10-12-2023;00:00:01;0;1.64
11-12-2023;00:00:01;0;1.35
12-12-2023;00:00:01;0;1.27
13-12-2023;00:00:01;0;1.05
14-12-2023;00:00:01;0;1.05
15-12-2023;00:00:01;0;1.09
16-12-2023;00:00:01;0;1.31
17-12-2023;00:00:01;0;1.65
18-12-2023;00:00:01;0;1.23
19-12-2023;00:00:01;0;1.1
20-12-2023;00:00:01;0;1.23
21-12-2023;00:00:01;0;1.59
22-12-2023;00:00:01;0;2.16
23-12-2023;00:00:01;0;2.51
24-12-2023;00:00:01;0;1.86
25-12-2023;00:00:01;0;2.55
26-12-2023;00:00:01;0;1.91
27-12-2023;00:00:01;0;1.87
28-12-2023;00:00:01;0;1.65
29-12-2023;00:00:01;0;1.77
30-12-2023;00:00:01;0;1.77
31-12-2023;00:00:01;0;2.12
01-01-2024;00:00:01;0;1.38
02-01-2024;00:00:01;0;1.6
03-01-2024;00:00:01;0;1.18
04-01-2024;00:00:01;0;1.2
05-01-2024;00:00:01;0;1.19
06-01-2024;00:00:01;0;1.28
07-01-2024;00:00:01;0;1.82
08-01-2024;00:00:01;0;1.32
09-01-2024;00:00:01;0;1.25
10-01-2024;00:00:01;0;1.05
11-01-2024;00:00:01;0;1.29
12-01-2024;00:00:01;0;1.3
13-01-2024;00:00:01;0;1.52
14-01-2024;00:00:01;0;1.43
15-01-2024;00:00:01;0;1.51
16-01-2024;00:00:01;0;1.17
17-01-2024;00:00:01;0;1.1
18-01-2024;00:00:01;0;1.43
19-01-2024;00:00:01;0;1.29
20-01-2024;00:00:01;0;1.28
21-01-2024;00:00:01;0;1.6
22-01-2024;00:00:01;0;1.49
23-01-2024;00:00:01;0;0.97
24-01-2024;00:00:01;0;1.15
25-01-2024;00:00:01;0;1.08
26-01-2024;00:00:01;0;1.02
27-01-2024;00:00:01;0;1.42
28-01-2024;00:00:01;0;1.71
29-01-2024;00:00:01;0;1.3
30-01-2024;00:00:01;0;1.15
31-01-2024;00:00:01;0;1.11
01-02-2024;00:00:01;0;1.07
02-02-2024;00:00:01;0;1.19
03-02-2024;00:00:01;0;1.15
04-02-2024;00:00:01;0;1.64
05-02-2024;00:00:01;0;1.43
06-02-2024;00:00:01;0;1.15
07-02-2024;00:00:01;0;1.26
08-02-2024;00:00:01;0;1.38
09-02-2024;00:00:01;0;1.3
10-02-2024;00:00:01;0;1.56
11-02-2024;00:00:01;0;1.68
12-02-2024;00:00:01;0;1.33
13-02-2024;00:00:01;0;1.09
14-02-2024;00:00:01;0;1.21
15-02-2024;00:00:01;0;1.09
16-02-2024;00:00:01;0;1.31
17-02-2024;00:00:01;0;1.42
18-02-2024;00:00:01;0;1.3
19-02-2024;00:00:01;0;1.36
20-02-2024;00:00:01;0;1.13
21-02-2024;00:00:01;0;1.16
22-02-2024;00:00:01;0;1.26
23-02-2024;00:00:01;0;1.31
24-02-2024;00:00:01;0;1.18
25-02-2024;00:00:01;0;1.35
26-02-2024;00:00:01;0;1.33
27-02-2024;00:00:01;0;1.24
28-02-2024;00:00:01;0;1.21
29-02-2024;00:00:01;0;1.18
01-03-2024;00:00:01;0;1.22
02-03-2024;00:00:01;0;1.07
03-03-2024;00:00:01;0;1.07
04-03-2024;00:00:01;0;1.18
05-03-2024;00:00:01;0;1.56
06-03-2024;00:00:01;0;1.41
07-03-2024;00:00:01;0;1.1
08-03-2024;00:00:01;0;1.2
09-03-2024;00:00:01;0;1.49
10-03-2024;00:00:01;0;1.67
11-03-2024;00:00:01;0;1.45
12-03-2024;00:00:01;0;1.42
13-03-2024;00:00:01;0;1.12
14-03-2024;00:00:01;0;1.19
15-03-2024;00:00:01;0;1.16
16-03-2024;00:00:01;0;1.39
17-03-2024;00:00:01;0;1.52
18-03-2024;00:00:01;0;1.34
19-03-2024;00:00:01;0;1.16
20-03-2024;00:00:01;0;1.21
21-03-2024;00:00:01;0;1.17
22-03-2024;00:00:01;0;0.98
23-03-2024;00:00:01;0;1.22
24-03-2024;00:00:01;0;1.35
25-03-2024;00:00:01;0;1.14
26-03-2024;00:00:01;0;1.31
27-03-2024;00:00:01;0;1.11
28-03-2024;00:00:01;0;1.25
29-03-2024;00:00:01;0;1.13
30-03-2024;00:00:01;0;1.1
31-03-2024;00:00:01;0;1.32
01-04-2024;00:00:01;0;1.8
02-04-2024;00:00:01;0;1.12
03-04-2024;00:00:01;0;1.19
04-04-2024;00:00:01;0;1.31
05-04-2024;00:00:01;0;1.04
06-04-2024;00:00:01;0;1.1
07-04-2024;00:00:01;0;1.3
08-04-2024;00:00:01;0;1.34
09-04-2024;00:00:01;0;0.95
10-04-2024;00:00:01;0;1.18
11-04-2024;00:00:01;0;1.15
12-04-2024;00:00:01;0;3.29
13-04-2024;00:00:01;0;1.2
14-04-2024;00:00:01;0;1.45
15-04-2024;00:00:01;0;1.25
16-04-2024;00:00:01;0;1.12
17-04-2024;00:00:01;0;1.13
18-04-2024;00:00:01;0;1.09
19-04-2024;00:00:01;0;1.34
20-04-2024;00:00:01;0;1.32
21-04-2024;00:00:01;0;1.39
22-04-2024;00:00:01;0;1.26
23-04-2024;00:00:01;0;1.25
24-04-2024;00:00:01;0;1.23
25-04-2024;00:00:01;0;1.48
26-04-2024;00:00:01;0;1.2
27-04-2024;00:00:01;0;1.26
28-04-2024;00:00:01;0;1.29
29-04-2024;00:00:01;0;1.11
30-04-2024;00:00:01;0;1.28
01-05-2024;00:00:01;0;1.46
02-05-2024;00:00:01;0;0.89
03-05-2024;00:00:01;0;0.79
04-05-2024;00:00:01;0;0.61
05-05-2024;00:00:01;0;0.63
06-05-2024;00:00:01;0;0.79
07-05-2024;00:00:01;0;1.16
08-05-2024;00:00:01;0;1.48
09-05-2024;00:00:01;0;1.31
10-05-2024;00:00:01;0;1.1
11-05-2024;00:00:01;0;1.13
12-05-2024;00:00:01;0;0.92
13-05-2024;00:00:01;0;0.98
14-05-2024;00:00:01;0;0.97
15-05-2024;00:00:01;0;1.14
16-05-2024;00:00:01;0;0.95
17-05-2024;00:00:01;0;1.1
18-05-2024;00:00:01;0;1.15
19-05-2024;00:00:01;0;1.62
20-05-2024;00:00:01;0;1.26
21-05-2024;00:00:01;0;1.21
22-05-2024;00:00:01;0;1.17
23-05-2024;00:00:01;0;1.1
24-05-2024;00:00:01;0;1.19
25-05-2024;00:00:01;0;1.37
26-05-2024;00:00:01;0;1.7
27-05-2024;00:00:01;0;1.23
28-05-2024;00:00:01;0;1.27
29-05-2024;00:00:01;0;1.16
30-05-2024;00:00:01;0;1.13
31-05-2024;00:00:01;0;1.06
01-06-2024;00:00:01;0;1.26
02-06-2024;00:00:01;0;1.56
03-06-2024;00:00:01;0;1.18
04-06-2024;00:00:01;0;1.06
05-06-2024;00:00:01;0;0.94
06-06-2024;00:00:01;0;0.99
07-06-2024;00:00:01;0;1
08-06-2024;00:00:01;0;1.11
09-06-2024;00:00:01;0;1.38
10-06-2024;00:00:01;0;1.12
11-06-2024;00:00:01;0;0.89
12-06-2024;00:00:01;0;1.03
13-06-2024;00:00:01;0;0.99
14-06-2024;00:00:01;0;0.97
15-06-2024;00:00:01;0;1.18
16-06-2024;00:00:01;0;1.15
17-06-2024;00:00:01;0;0.93
18-06-2024;00:00:01;0;1.1
19-06-2024;00:00:01;0;1
20-06-2024;00:00:01;0;0.92
21-06-2024;00:00:01;0;0.92
22-06-2024;00:00:01;0;1.01
23-06-2024;00:00:01;0;1.55
24-06-2024;00:00:01;0;0.98
25-06-2024;00:00:01;0;0.9
26-06-2024;00:00:01;0;0.98
27-06-2024;00:00:01;0;1.05
28-06-2024;00:00:01;0;0.88
29-06-2024;00:00:01;0;1.09
30-06-2024;00:00:01;0;1.23
01-07-2024;00:00:01;0;1.15
02-07-2024;00:00:01;0;1.12
03-07-2024;00:00:01;0;0.94
04-07-2024;00:00:01;0;0.95
05-07-2024;00:00:01;0;1.13
06-07-2024;00:00:01;0;1.23
07-07-2024;00:00:01;0;1
08-07-2024;00:00:01;0;1.1
09-07-2024;00:00:01;0;1.01
10-07-2024;00:00:01;0;1.28
11-07-2024;00:00:01;0;1.12
12-07-2024;00:00:01;0;0.99
13-07-2024;00:00:01;0;1.06
14-07-2024;00:00:01;0;1.33
15-07-2024;00:00:01;0;0.96
16-07-2024;00:00:01;0;1.02
17-07-2024;00:00:01;0;1.19
18-07-2024;00:00:01;0;0.91
19-07-2024;00:00:01;0;0.91
20-07-2024;00:00:01;0;1.1
21-07-2024;00:00:01;0;1.74
22-07-2024;00:00:01;0;0.95
24-08-2024;00:00:01;0;0
